belonging,Lng,Lat,Cid,followers,totalPrice,price,square,livingRoom,drawingRoom,kitchen,bathRoom,buildingType,constructionTime,renovationCondition,buildingStructure,ladderRatio,elevator,fiveYearsProperty,subway,district,communityAverage,year,month,day,floor_num,relativeHeight,buildingType_towel,buildingType_bungalow,buildingType_comb,buildingType_plate,house_cnt,mall_cnt
120,116.65868187052632,39.90964691157895,1111028325573.0725,44.55157894736842,396.5134736842105,49275.29789473684,81.89192631578948,1.891578947368421,1.1105263157894736,1.0021052631578948,1.177894736842105,3.1778947368421053,2003.1757894736843,3.4273684210526314,4.103157894736842,0.4024305263157895,0.5063157894736842,0.6189473684210526,0.3505263157894737,10.83157894736842,43372.08631578947,2017.0,5.585263157894737,17.366315789473685,12.256842105263155,2.134736842105263,0.2031578947368421,0.0,0.2126315789473684,0.5842105263157895,950.0,16.0
121,116.38953695982144,40.05523687053572,1111027375659.0178,61.160714285714285,552.0415178571428,64314.18303571428,86.67290178571429,1.9553571428571428,1.2142857142857142,1.0089285714285714,1.1875,3.549107142857143,2005.267857142857,3.361607142857143,4.410714285714286,0.4683125,0.53125,0.6964285714285714,0.2589285714285714,7.330357142857143,61377.99107142857,2017.0,5.383928571428571,16.732142857142858,11.794642857142858,2.15625,0.0,0.0,0.4508928571428571,0.5491071428571429,224.0,3.0
122,116.35672132927654,40.08253235835024,1505517152404.0574,48.97025016903313,443.07565922920895,48981.28059499662,93.78505747126437,2.231913455037187,1.1575388776200135,1.0,1.2217714672075728,3.769438810006761,2003.2562542258283,3.363083164300203,3.2832995267072347,0.4419350912778904,0.2440838404327248,0.6044624746450304,0.6815415821501014,6.110885733603786,46659.69438810007,2017.0,5.810006761325219,16.57268424611224,8.427991886409737,2.125760649087221,0.0365111561866125,0.0,0.1210277214334009,0.8424611223799865,1479.0,3.0
123,116.32337782672708,40.07365096489241,1775674979497.0918,51.900339750849376,489.8139297848245,54167.06228765572,92.01150622876555,2.0917327293318237,1.144960362400906,0.9988674971687428,1.1653454133635337,3.539071347678369,2006.2853907134768,3.3114382785956966,4.745186862967158,0.5101381653454133,0.6625141562853907,0.4745186862967157,0.3839184597961494,6.210645526613817,49721.88221970555,2017.0,5.490373725934315,16.330690826727068,15.996602491506229,2.131370328425821,0.0385050962627406,0.0,0.3454133635334088,0.6160815402038505,883.0,7.0
125,116.116904,39.910865,1111047727551.0,19.0,477.30294117647054,47331.52941176471,100.49205882352942,2.235294117647059,1.088235294117647,1.0,1.2352941176470589,4.0,2012.0,3.5294117647058822,6.0,0.4950294117647059,1.0,0.0,0.0294117647058823,12.0,46120.0,2017.0,6.147058823529412,18.11764705882353,22.058823529411764,2.323529411764706,0.0,0.0,0.0,1.0,34.0,1.0
126,116.111318,39.949921,1111027377794.0,28.0625,414.625,41248.9375,101.620625,2.25,1.1875,1.0,1.1875,4.0,2005.1875,3.3125,2.5,0.46875,0.125,0.5,0.0,12.0,36923.0,2017.0,5.375,14.3125,6.75,2.25,0.0,0.0,0.0,1.0,16.0,3.0
127,116.34043254177898,39.78725838544474,1111032654569.4043,34.47708894878706,478.3121293800539,53016.02156334232,90.911051212938,2.1132075471698117,1.3342318059299192,0.9973045822102424,1.183288409703504,3.347708894878706,2006.266846361186,3.183288409703504,4.512129380053908,0.4517574123989218,0.6064690026954178,0.38544474393531,0.6576819407008087,4.0,50254.85444743936,2017.0,5.474393530997305,16.68733153638814,13.778975741239892,2.1132075471698117,0.1078167115902965,0.0,0.3288409703504043,0.5633423180592992,371.0,2.0
128,116.437221,39.805294629353234,1111028484280.0398,49.07960199004975,379.5860696517413,46850.69402985075,81.91922885572139,1.9975124378109448,1.2064676616915422,1.0,1.1144278606965174,3.828358208955224,2000.689054726368,3.0621890547263684,3.6218905472636815,0.4335199004975124,0.2587064676616915,0.5447761194029851,0.0547263681592039,3.228855721393035,43112.661691542286,2017.0,5.266169154228856,16.559701492537314,7.472636815920398,2.27363184079602,0.0,0.0,0.1716417910447761,0.8283582089552238,402.0,4.0
129,116.66717164110428,39.87888326687116,1111028518434.2332,35.25766871165644,387.8180981595092,47314.52147239264,83.41340490797546,1.8895705521472392,1.0950920245398772,1.0,1.1226993865030674,3.46319018404908,2006.978527607362,3.4662576687116564,5.196319018404908,0.4194509202453988,0.7024539877300614,0.549079754601227,0.2300613496932515,11.0,42613.039877300616,2017.0,6.263803680981595,17.5920245398773,14.78834355828221,2.079754601226994,0.058282208588957,0.0,0.3619631901840491,0.5797546012269938,326.0,4.0
130,116.3303148327044,39.74121911069182,1111033174649.4353,44.47295597484277,400.9069182389937,51343.84402515723,80.940213836478,2.1761006289308176,1.1647798742138364,1.0075471698113208,1.2641509433962264,3.539622641509434,2006.1660377358487,3.0830188679245283,4.847798742138365,0.4151396226415094,0.6427672955974842,0.3295597484276729,0.6792452830188679,4.0,46981.504402515726,2017.0,5.50062893081761,15.955974842767295,15.362264150943396,2.1924528301886794,0.0528301886792452,0.0,0.3018867924528302,0.6452830188679245,795.0,14.0
131,116.148265046875,39.72811625,1111028395257.3125,53.875,298.4890625,36094.2578125,84.864765625,1.8203125,0.984375,0.9921875,1.1875,3.71875,2008.4921875,3.2265625,5.578125,0.3235,0.8515625,0.4453125,0.46875,5.0,33370.9921875,2017.0,5.296875,17.109375,12.4453125,2.1640625,0.09375,0.0,0.0,0.90625,128.0,6.0
132,116.151387,40.151709,1111027375742.0,45.0,315.0,37492.0,84.1,2.0,1.0,1.0,1.0,4.0,2006.5,3.0,4.0,0.5,0.0,1.0,0.0,6.0,33339.0,2017.0,2.5,15.5,6.0,2.5,0.0,0.0,0.0,1.0,2.0,1.0
133,116.2680284175824,40.16300763736264,1111029746944.467,49.81318681318681,291.9730769230769,49138.62637362637,63.29450549450549,1.983516483516484,0.8186813186813187,0.9835164835164836,1.0604395604395604,3.895604395604396,2007.3076923076924,3.423076923076923,5.351648351648351,0.3480274725274725,0.7857142857142857,0.1978021978021978,0.0,6.0,43035.97252747253,2017.0,6.054945054945055,16.225274725274726,14.807692307692308,2.076923076923077,0.0054945054945054,0.0,0.0879120879120879,0.9065934065934066,182.0,3.0
134,116.2729738095238,40.12439626190477,1111043170559.8809,44.95238095238095,382.7666666666667,47284.95238095238,80.81690476190477,2.2857142857142856,1.2142857142857142,1.0,1.0238095238095235,4.0,2009.4761904761904,3.523809523809524,5.571428571428571,0.5636190476190477,0.8571428571428571,0.0952380952380952,0.0,6.0,46230.04761904762,2017.0,5.285714285714286,14.88095238095238,14.976190476190476,1.9523809523809523,0.0,0.0,0.0,1.0,42.0,0.0
136,116.651425,39.843737,1111063141176.0,54.5,297.6333333333333,46902.833333333336,63.41,1.8333333333333333,1.0,1.0,1.0,4.0,2014.5,3.1666666666666665,6.0,0.2638333333333333,0.0,0.0,0.0,11.0,37701.0,2017.0,4.166666666666667,24.666666666666668,12.0,3.5,0.0,0.0,0.0,1.0,6.0,0.0
141,116.07422310344828,39.67127451724138,1111047054777.724,40.689655172413794,260.8379310344828,29049.82758620689,89.62793103448276,2.206896551724138,1.137931034482759,1.0,1.137931034482759,3.931034482758621,2010.4137931034484,2.793103448275862,5.103448275862069,0.5172413793103449,0.0,0.0344827586206896,0.0,5.0,27742.793103448275,2017.0,3.896551724137931,18.724137931034484,11.758620689655173,1.9310344827586208,0.0,0.0,0.0689655172413793,0.9310344827586208,29.0,2.0
142,116.081646,39.720928,1111055565875.0,71.75,323.2,33662.0,105.0275,2.0,1.5,1.0,1.25,4.0,2011.0,4.0,6.0,0.47925,1.0,0.25,1.0,5.0,30520.0,2017.0,7.25,7.25,14.0,2.75,0.0,0.0,0.0,1.0,4.0,1.0
147,116.32813282716047,39.67639040740741,15419492360153.385,22.08641975308642,415.83456790123455,44761.98765432099,93.01172839506172,2.9753086419753085,1.271604938271605,1.0,1.5061728395061729,4.0,2014.0,2.6296296296296298,6.0,0.5370370370370371,1.0,0.0,1.0,4.0,43590.62962962963,2017.0,6.111111111111111,17.85185185185185,26.48148148148148,2.1604938271604937,0.0,0.0,0.0,1.0,81.0,0.0
148,116.423115,39.676405,1111027381935.0,41.6,267.7333333333333,31247.466666666667,86.09066666666668,2.0,1.0666666666666669,1.0,1.1333333333333333,4.0,2011.8666666666663,2.8666666666666667,5.733333333333333,0.4999333333333334,0.0,0.0,0.0,4.0,26169.0,2017.0,4.466666666666667,14.4,6.0,2.1333333333333333,0.0,0.0,0.0,1.0,15.0,0.0
149,116.35026576415096,39.74624405660377,1111027376758.9763,45.5,298.311320754717,41889.943396226416,72.27330188679245,2.1226415094339623,1.089622641509434,1.0,1.018867924528302,3.929245283018868,1994.5235849056603,2.85377358490566,2.292452830188679,0.4562452830188679,0.070754716981132,0.6179245283018868,0.4056603773584906,4.0,37032.11320754717,2017.0,5.481132075471698,16.93867924528302,6.476415094339623,2.3867924528301887,0.0,0.0,0.070754716981132,0.929245283018868,212.0,0.0
167,116.68338273684212,40.12560968421053,1111027381874.6316,16.842105263157894,502.8157894736842,38439.57894736842,131.4457894736842,3.0,1.4210526315789471,1.0,1.5789473684210529,3.842105263157895,2002.0526315789475,3.473684210526316,2.526315789473684,0.4736842105263157,0.4210526315789473,0.5789473684210527,0.0,13.0,36020.10526315789,2017.0,4.684210526315789,16.57894736842105,9.210526315789474,2.263157894736842,0.0,0.0,0.1578947368421052,0.8421052631578947,19.0,0.0
170,116.66517501829269,40.18502317682927,1111027379569.5488,28.79268292682927,374.9115853658537,36454.17073170732,99.34762195121952,2.481707317073171,1.3902439024390243,0.9878048780487804,1.524390243902439,3.8353658536585367,2009.939024390244,3.073170731707317,5.036585365853658,0.4341463414634146,0.75,0.1951219512195122,0.0,13.0,37873.23170731707,2017.0,5.097560975609756,16.804878048780488,11.365853658536585,2.2621951219512195,0.0121951219512195,0.0,0.1280487804878048,0.8597560975609756,164.0,0.0
171,116.66285161788618,40.128869154471545,1111027378987.3923,28.48780487804878,338.3479674796748,41889.52642276423,82.4334349593496,2.113821138211382,1.113821138211382,0.9959349593495936,1.0914634146341464,3.6890243902439024,1998.540650406504,3.109756097560976,2.83739837398374,0.4727418699186992,0.2621951219512195,0.6158536585365854,0.483739837398374,13.0,39768.67479674797,2017.0,5.587398373983739,16.367886178861788,8.414634146341463,2.404471544715447,0.089430894308943,0.0,0.0426829268292682,0.8678861788617886,492.0,15.0
174,116.2405196174089,40.22225508299596,1345051214941.9675,47.25101214574899,288.8429149797571,42679.13765182186,69.70797570850202,1.8724696356275303,1.0020242914979758,0.9898785425101214,1.0647773279352226,3.502024291497976,2000.176113360324,3.072874493927125,3.576923076923077,0.357836032388664,0.3097165991902834,0.4615384615384615,0.2935222672064777,6.0,38855.44939271255,2017.0,5.2368421052631575,15.56072874493927,10.050607287449392,2.4595141700404857,0.1093117408906882,0.0,0.1700404858299595,0.7206477732793523,494.0,8.0
175,116.3409775,40.218665,1111057589676.5,49.25,238.5,34595.75,73.9025,1.75,1.0,1.0,1.0,4.0,2007.5,3.25,4.5,0.5,0.0,0.25,0.0,6.0,30879.0,2017.0,6.75,9.75,5.0,2.25,0.0,0.0,0.0,1.0,4.0,1.0
176,116.121949,40.215899,1111027378569.0,44.125,185.6125,27886.875,66.535,2.0,1.125,1.0,1.0,4.0,1997.25,3.125,2.25,0.395625,0.0,0.75,0.0,6.0,28158.0,2017.0,4.875,17.75,5.625,2.375,0.0,0.0,0.0,1.0,8.0,0.0
178,116.27241124050632,40.18334896624472,1111032711249.5654,44.51054852320675,261.13755274261604,42541.94936708861,58.80915611814346,1.7215189873417722,0.620253164556962,0.8185654008438819,1.1223628691983123,3.573839662447257,2010.113924050633,3.219409282700422,5.890295358649789,0.4015949367088607,0.9493670886075948,0.1983122362869198,0.1181434599156118,6.0,43474.9029535865,2017.0,4.852320675105485,17.046413502109704,18.54008438818565,1.9367088607594936,0.0126582278481012,0.0,0.3881856540084388,0.5991561181434599,237.0,2.0
179,116.329972,40.174041,1111027379664.0,43.875,296.71875,41089.375,78.47375,1.8125,1.3125,1.0,1.1875,4.0,2004.375,3.8125,3.75,0.3543125,0.0,0.4375,0.0,6.0,33905.0,2017.0,3.3125,12.4375,6.0,2.6875,0.0,0.0,0.0,1.0,16.0,0.0
180,116.4159618095238,40.17025004761905,1111034281350.1428,73.76190476190476,311.247619047619,37414.71428571428,83.32571428571428,1.619047619047619,1.1428571428571428,0.9523809523809524,1.238095238095238,4.0,2004.904761904762,3.4761904761904763,4.380952380952381,0.479,0.7619047619047619,0.6190476190476191,0.0,6.0,34092.42857142857,2017.0,5.619047619047619,14.476190476190476,6.857142857142857,2.1904761904761907,0.0,0.0,0.0,1.0,21.0,3.0
181,116.35722038831616,40.09490865292096,1111028464854.3574,44.776632302405496,488.2872852233677,49147.41237113402,103.6741237113402,2.3848797250859106,1.1512027491408934,1.0,1.4192439862542956,3.862542955326461,2005.2027491408933,3.525773195876289,3.209621993127148,0.4349793814432989,0.3539518900343643,0.6494845360824743,0.7457044673539519,6.0,45557.12027491409,2017.0,6.027491408934708,16.323024054982817,7.460481099656357,2.254295532646048,0.0343642611683848,0.0,0.0343642611683848,0.9312714776632304,291.0,0.0
182,116.3143788121547,40.094381911602206,1111032122633.696,62.80662983425415,446.1370165745856,46765.16574585636,99.79055248618783,2.248618784530387,1.171270718232044,0.994475138121547,1.3977900552486189,3.9447513812154695,2007.3591160220997,3.2596685082872927,3.6906077348066297,0.4350110497237568,0.1933701657458563,0.6132596685082873,0.2707182320441988,6.0,44101.59668508287,2017.0,7.165745856353591,15.596685082872929,6.883977900552487,2.232044198895028,0.0,0.0,0.0552486187845303,0.9447513812154696,181.0,0.0
183,116.40005800000002,40.189649,1111027377217.0,38.0,414.32142857142856,38389.57142857143,103.63857142857144,2.5,1.5,1.0,1.5,3.7857142857142856,2010.642857142857,3.7142857142857135,6.0,0.3138571428571429,1.0,0.1428571428571428,0.0,6.0,36912.0,2017.0,4.642857142857143,14.714285714285714,8.428571428571429,1.7857142857142858,0.0714285714285714,0.0,0.0,0.9285714285714286,14.0,1.0
194,116.342399044665,39.90316023325062,1111027806686.1265,61.10918114143921,551.6032258064516,109193.40694789082,52.56009925558313,1.543424317617866,0.7915632754342432,0.9851116625310172,1.1017369727047146,1.890818858560794,1998.9975186104216,3.163771712158809,4.818858560794045,0.2145434243176178,0.8064516129032258,0.488833746898263,0.9255583126550868,9.682382133995038,92243.66749379651,2017.0,5.550868486352357,16.188585607940446,17.101736972704714,2.114143920595533,0.674937965260546,0.0,0.0843672456575682,0.2406947890818858,403.0,1.0
195,116.34550110416669,39.922092229166665,1111027380008.2708,29.83333333333333,877.5895833333334,126417.47916666669,69.42791666666666,2.1666666666666665,1.0416666666666667,1.0,1.0416666666666667,2.9791666666666665,1987.1875,2.9166666666666665,3.458333333333333,0.3417291666666667,0.3541666666666667,0.4791666666666667,0.3125,9.875,120246.54166666669,2017.0,6.145833333333333,17.916666666666668,9.75,2.145833333333333,0.3333333333333333,0.0,0.0208333333333333,0.6458333333333334,48.0,0.0
196,116.3088206818182,39.92111117171717,1111027377553.99,40.388888888888886,599.540404040404,98567.9797979798,61.34777777777778,1.9646464646464648,1.005050505050505,0.98989898989899,1.0303030303030305,3.5505050505050506,1990.141414141414,3.207070707070707,2.984848484848485,0.3342171717171717,0.2272727272727272,0.5454545454545454,0.8737373737373737,8.0,91882.30808080808,2017.0,5.893939393939394,17.116161616161616,8.212121212121213,2.136363636363636,0.1212121212121212,0.0,0.0858585858585858,0.7929292929292929,198.0,3.0
197,116.34098162393164,39.93336288888889,1111027376872.607,47.08974358974359,703.4230769230769,101606.99145299144,69.49076923076923,2.02991452991453,1.047008547008547,0.9957264957264956,1.064102564102564,3.247863247863248,1987.9529914529917,3.102564102564102,3.393162393162393,0.3366111111111111,0.3034188034188034,0.6111111111111112,0.9871794871794872,8.991452991452991,94577.01282051284,2017.0,5.927350427350428,15.905982905982906,9.67948717948718,2.072649572649573,0.1923076923076923,0.0,0.1752136752136752,0.6324786324786325,234.0,1.0
198,116.35698760633484,39.92965566515837,1111027378636.457,57.88235294117647,709.6606334841629,111548.30769230767,64.7580995475113,2.0588235294117645,1.004524886877828,0.990950226244344,1.0361990950226243,3.090497737556561,1986.6968325791852,2.8959276018099547,3.076923076923077,0.3143619909502262,0.4524886877828054,0.5565610859728507,0.8823529411764706,10.0,102945.47511312216,2017.0,6.615384615384615,16.466063348416288,10.524886877828054,2.117647058823529,0.2398190045248869,0.0,0.1900452488687782,0.5701357466063348,221.0,0.0
199,116.35534593670889,39.91772915189873,1111027551947.152,48.50632911392405,726.4873417721519,114972.6329113924,63.78329113924051,1.9873417721518989,0.9873417721518988,1.0,1.0,2.7088607594936707,1989.0,3.037974683544304,3.59493670886076,0.3124430379746835,0.5189873417721519,0.5443037974683544,0.8481012658227848,10.0,107381.16455696205,2017.0,6.708860759493671,17.835443037974684,11.936708860759492,2.0253164556962027,0.3924050632911392,0.0,0.1139240506329113,0.4936708860759494,79.0,1.0
200,116.37896415476192,39.931670607142856,1111027378112.6904,39.01190476190476,884.5369047619048,133315.10714285713,66.14059523809524,1.8928571428571428,1.0238095238095235,1.0,1.0238095238095235,3.7142857142857135,1990.4642857142856,2.821428571428572,2.571428571428572,0.3583928571428571,0.1785714285714285,0.5,1.0,10.0,125285.63095238096,2017.0,6.761904761904762,16.428571428571427,7.238095238095238,2.1904761904761907,0.0595238095238095,0.0,0.1071428571428571,0.8333333333333334,84.0,1.0
201,116.37846492553192,39.905673765957445,1111027379282.383,53.93617021276596,800.5627659574468,117388.22340425532,68.84893617021277,2.0106382978723403,0.898936170212766,0.9893617021276596,1.069148936170213,2.5691489361702127,1989.042553191489,3.1117021276595747,4.6063829787234045,0.2615425531914894,0.7287234042553191,0.6276595744680851,0.9574468085106383,10.0,107768.51063829788,2017.0,5.585106382978723,16.26595744680851,12.388297872340424,1.9840425531914891,0.3989361702127659,0.0,0.2340425531914893,0.3670212765957447,188.0,9.0
202,116.35762952380954,39.905039494047614,1111027646443.3452,46.35119047619048,650.9297619047619,107081.63690476192,60.45369047619048,1.9821428571428568,0.9940476190476192,1.0,1.0178571428571428,3.267857142857143,1983.809523809524,2.875,3.095238095238096,0.3098035714285714,0.369047619047619,0.6071428571428571,0.8392857142857143,10.0,100696.05357142857,2017.0,6.446428571428571,17.166666666666668,9.214285714285714,2.077380952380953,0.2083333333333333,0.0,0.1071428571428571,0.6845238095238095,168.0,4.0
203,116.37158155384616,39.89206100769231,1111027378390.0615,54.43076923076923,565.2269230769231,83645.5076923077,68.28246153846153,1.6307692307692307,0.8692307692307693,0.9923076923076924,1.0846153846153843,1.7615384615384615,1998.3076923076924,2.8230769230769237,5.476923076923077,0.2724307692307692,0.7846153846153846,0.6307692307692307,0.9307692307692308,10.0,78450.5923076923,2017.0,6.423076923076923,16.50769230769231,17.26153846153846,2.276923076923077,0.7384615384615385,0.0,0.023076923076923,0.2384615384615384,130.0,1.0
204,116.35018384184914,39.892068751824816,1111027444753.2214,63.929440389294406,644.1861313868613,93061.59610705596,71.04026763990268,1.9148418491484185,0.97323600973236,1.0048661800486618,1.0851581508515815,2.6666666666666665,1994.5060827250609,3.1094890510948905,4.145985401459854,0.3235182481751825,0.51338199513382,0.6326034063260341,0.7737226277372263,10.0,85826.95863746958,2017.0,5.386861313868613,17.065693430656935,15.075425790754258,2.124087591240876,0.4063260340632603,0.0,0.1143552311435523,0.4793187347931874,411.0,1.0
205,116.33196674115456,39.88942322718808,1111027378381.0632,51.72625698324023,552.4996275605214,78194.58845437616,71.08858472998138,1.9404096834264437,1.052141527001862,1.0,1.100558659217877,2.6573556797020483,1994.7858472998137,3.2476722532588456,4.443202979515829,0.3198137802607076,0.6256983240223464,0.6033519553072626,0.8286778398510242,6.767225325884544,72211.66852886406,2017.0,6.07635009310987,16.441340782122904,14.480446927374302,2.119180633147113,0.409683426443203,0.0,0.1135940409683426,0.4767225325884544,537.0,4.0
206,116.30746959090908,39.89710297727273,1111027379378.682,40.38636363636363,586.3636363636364,71922.06818181818,85.36477272727274,1.8863636363636365,1.0909090909090908,1.0,1.1590909090909092,2.522727272727273,2002.1818181818185,3.340909090909091,4.636363636363637,0.3777954545454545,0.6590909090909091,0.5681818181818182,0.25,7.181818181818182,65780.25,2017.0,5.090909090909091,16.477272727272727,18.318181818181817,2.090909090909091,0.4090909090909091,0.0,0.25,0.3409090909090909,44.0,4.0
